doctor_id,hospital_type,response,satisfaction
4329,medium,1,5
4330,medium,0,NA
4331,large,1,5
4332,small,0,NA
4333,small,0,NA
4334,medium,0,NA
4335,large,0,NA
4336,small,0,NA
4337,small,1,2
4338,small,0,NA
4339,medium,0,NA
4340,large,1,2
4341,small,0,NA
4342,medium,0,NA
4343,medium,0,NA
4344,large,1,4
4345,small,0,NA
4346,small,0,NA
4347,medium,1,3
4348,large,1,3
4349,small,0,NA
4350,small,0,NA
4351,small,0,NA
4352,medium,0,NA
4353,large,1,4
4354,large,0,NA
4355,small,0,NA
4356,medium,0,NA
4357,small,0,NA
4358,small,0,NA
4359,small,0,NA
4360,medium,1,4
4361,small,0,NA
4362,large,1,3
4363,medium,0,NA
4364,medium,1,4
4365,medium,0,NA
4366,small,0,NA
4367,large,1,5
4368,small,0,NA
4369,small,0,NA
4370,small,0,NA
4371,small,1,4
4372,small,0,NA
4373,small,0,NA
4374,medium,0,NA
4375,large,1,5
4376,large,1,4
4377,large,0,NA
4378,large,1,5
4379,medium,1,3
4380,medium,1,5
4381,small,0,NA
4382,medium,0,NA
4383,medium,0,NA
4384,medium,1,5
4385,medium,0,NA
4386,medium,0,NA
4387,medium,0,NA
4388,large,0,NA
4389,large,1,2
4390,medium,0,NA
4391,small,0,NA
4392,medium,0,NA
4393,small,0,NA
4394,large,1,4
4395,small,1,1
4396,large,1,3
4397,small,0,NA
4398,large,0,NA
4399,large,0,NA
4400,large,1,3
4401,small,0,NA
4402,medium,0,NA
4403,large,0,NA
4404,medium,0,NA
4405,large,1,5
4406,large,1,3
4407,large,1,4
4408,small,0,NA
4409,small,0,NA
4410,large,0,NA
4411,large,0,NA
4412,large,1,5
4413,medium,0,NA
4414,medium,0,NA
4415,large,1,5
4416,small,0,NA
4417,medium,1,5
4418,medium,0,NA
4419,medium,0,NA
4420,medium,0,NA
4421,small,1,1
4422,large,1,5
4423,medium,0,NA
4424,medium,1,4
4425,large,1,5
4426,small,0,NA
4427,medium,0,NA
4428,large,0,NA
4429,small,0,NA
4430,medium,1,5
4431,medium,0,NA
4432,small,0,NA
4433,small,0,NA
4434,large,0,NA
4435,small,0,NA
4436,medium,0,NA
4437,medium,0,NA
4438,large,1,4
4439,small,1,1
4440,large,1,5
4441,small,1,1
4442,medium,0,NA
4443,large,0,NA
4444,small,0,NA
4445,small,0,NA
4446,large,1,5
4447,large,1,5
4448,small,0,NA
4449,small,1,5
4450,small,0,NA
4451,medium,1,4
4452,small,0,NA
4453,medium,0,NA
4454,small,0,NA
4455,medium,1,3
4456,large,1,5
4457,large,0,NA
4458,small,0,NA
4459,medium,0,NA
4460,large,1,3
4461,large,1,5
4462,medium,0,NA
4463,large,1,5
4464,small,0,NA
4465,medium,0,NA
4466,medium,0,NA
4467,small,0,NA
4468,medium,1,5
4469,large,1,5
4470,large,0,NA
4471,small,0,NA
4472,large,0,NA
4473,medium,1,3
4474,large,1,3
4475,medium,0,NA
4476,large,1,4
4477,medium,1,3
4478,small,0,NA
4479,small,0,NA
4480,medium,1,4
4481,small,0,NA
4482,medium,0,NA
4483,large,1,3
4484,large,1,2
4485,small,0,NA
4486,medium,0,NA
4487,small,0,NA
4488,small,0,NA
4489,medium,0,NA
4490,large,0,NA
4491,large,0,NA
4492,medium,0,NA
4493,large,0,NA
4494,large,1,3
4495,small,0,NA
4496,small,0,NA
4497,small,0,NA
4498,small,0,NA
4499,medium,0,NA
4500,medium,1,4
4501,medium,1,5
4502,medium,0,NA
4503,medium,0,NA
4504,small,0,NA
4505,medium,1,3
4506,large,1,5
4507,medium,1,5
4508,small,0,NA
4509,medium,1,4
4510,medium,0,NA
4511,large,1,3
4512,small,0,NA
4513,medium,0,NA
4514,large,1,3
4515,medium,1,5
4516,small,0,NA
4517,large,1,5
4518,medium,0,NA
4519,medium,1,2
4520,medium,0,NA
4521,small,0,NA
4522,small,0,NA
4523,large,1,2
4524,large,1,4
4525,large,1,5
4526,small,0,NA
4527,large,0,NA
4528,large,0,NA
4529,medium,0,NA
4530,large,1,5
4531,small,0,NA
4532,small,0,NA
4533,large,1,5
4534,large,1,5
4535,large,1,5
4536,medium,0,NA
4537,medium,1,5
4538,medium,0,NA
4539,medium,1,3
4540,large,0,NA
4541,small,0,NA
4542,small,1,2
4543,large,1,3
4544,large,1,5
4545,large,0,NA
4546,small,0,NA
4547,medium,0,NA
4548,large,1,5
4549,large,0,NA
4550,small,0,NA
4551,small,0,NA
4552,medium,0,NA
4553,large,1,4
4554,large,1,3
4555,medium,0,NA
4556,large,1,4
4557,small,0,NA
4558,small,0,NA
4559,small,0,NA
4560,medium,1,4
4561,medium,0,NA
4562,medium,0,NA
4563,large,0,NA
4564,large,1,5
4565,medium,1,2
4566,large,0,NA
4567,small,0,NA
4568,medium,0,NA
4569,large,1,5
4570,large,1,5
4571,small,0,NA
4572,small,0,NA
4573,medium,0,NA
4574,small,0,NA
4575,medium,0,NA
4576,small,0,NA
4577,large,1,5
4578,small,0,NA
4579,medium,1,4
4580,small,0,NA
4581,large,1,3
4582,medium,1,4
4583,medium,0,NA
4584,small,0,NA
4585,small,0,NA
4586,large,1,2
4587,large,1,5
4588,large,1,5
4589,large,1,2
4590,medium,1,4
4591,medium,0,NA
4592,large,1,4
4593,medium,1,3
4594,large,0,NA
4595,small,0,NA
4596,small,0,NA
4597,medium,0,NA
4598,large,0,NA
4599,small,0,NA
4600,small,0,NA
4601,medium,1,4
4602,large,0,NA
4603,large,1,5
4604,medium,1,4
4605,large,0,NA
4606,small,0,NA
4607,large,0,NA
4608,small,0,NA
4609,small,0,NA
4610,small,0,NA
4611,small,0,NA
4612,large,0,NA
4613,medium,0,NA
4614,large,1,4
4615,large,1,4
4616,small,0,NA
4617,large,1,5
4618,medium,0,NA
4619,large,0,NA
4620,small,0,NA
4621,large,1,5
4622,large,1,3
4623,medium,1,4
4624,medium,0,NA
4625,large,1,4
4626,small,0,NA
4627,medium,1,4
4628,large,1,5
4629,small,0,NA
4630,medium,0,NA
4631,medium,1,4
4632,small,0,NA
4633,large,1,5
4634,medium,1,3
4635,medium,0,NA
4636,large,1,4
4637,large,1,2
4638,medium,0,NA
4639,small,0,NA
4640,large,1,5
4641,large,0,NA
4642,small,0,NA
4643,large,0,NA
4644,medium,0,NA
4645,small,0,NA
4646,medium,1,1
4647,large,1,5
4648,large,1,3
4649,medium,1,4
4650,small,0,NA
4651,medium,0,NA
4652,medium,1,3
4653,small,0,NA
4654,medium,0,NA
4655,medium,0,NA
4656,large,0,NA
4657,small,0,NA
4658,medium,0,NA
4659,small,0,NA
4660,large,1,3
4661,large,0,NA
4662,medium,0,NA
4663,medium,0,NA
4664,large,1,5
4665,large,0,NA
4666,medium,0,NA
4667,small,1,5
4668,medium,0,NA
4669,medium,1,3
4670,medium,1,5
4671,medium,0,NA
4672,medium,0,NA
4673,small,0,NA
4674,large,1,5
4675,medium,1,4
4676,large,1,5
4677,small,0,NA
4678,large,0,NA
4679,medium,0,NA
4680,small,0,NA
4681,small,0,NA
4682,large,0,NA
4683,small,0,NA
4684,small,0,NA
4685,medium,1,5
4686,medium,1,4
4687,small,0,NA
4688,medium,1,3
4689,small,1,4
4690,large,0,NA
4691,large,1,5
4692,small,0,NA
4693,small,0,NA
4694,small,0,NA
4695,small,0,NA
4696,small,0,NA
4697,small,0,NA
4698,small,0,NA
4699,large,1,3
4700,medium,1,3
4701,small,0,NA
4702,small,0,NA
4703,large,0,NA
4704,medium,1,3
4705,medium,0,NA
4706,large,0,NA
4707,medium,1,1
4708,small,0,NA
4709,small,0,NA
4710,small,0,NA
4711,small,0,NA
4712,large,1,4
4713,small,0,NA
4714,medium,0,NA
4715,medium,1,4
4716,small,0,NA
4717,medium,0,NA
4718,medium,0,NA
4719,large,1,5
4720,small,0,NA
4721,small,0,NA
4722,large,1,4
4723,medium,1,5
4724,medium,1,4
4725,large,0,NA
4726,small,0,NA
4727,small,0,NA
4728,medium,0,NA
4729,small,0,NA
4730,small,0,NA
4731,small,0,NA
4732,medium,0,NA
4733,large,1,5
4734,small,0,NA
4735,large,0,NA
4736,large,0,NA
4737,medium,0,NA
4738,large,1,3
4739,large,0,NA
4740,small,0,NA
4741,medium,1,5
4742,medium,0,NA
4743,medium,0,NA
4744,large,1,2
4745,small,0,NA
4746,large,0,NA
4747,small,0,NA
4748,medium,1,2
4749,large,1,4
4750,small,0,NA
4751,large,1,2
4752,large,1,5
4753,small,0,NA
4754,large,0,NA
4755,large,1,3
4756,small,0,NA
4757,medium,0,NA
4758,small,0,NA
4759,medium,0,NA
4760,large,1,5
4761,small,0,NA
4762,large,1,5
4763,medium,0,NA
4764,small,0,NA
4765,medium,0,NA
4766,medium,0,NA
4767,small,0,NA
4768,large,1,4
4769,small,0,NA
4770,large,0,NA
4771,small,1,5
4772,small,0,NA
4773,large,1,5
4774,small,0,NA
4775,large,1,5
4776,small,1,4
4777,large,1,3
4778,medium,0,NA
4779,small,0,NA
4780,large,1,2
4781,small,1,4
4782,medium,0,NA
4783,small,0,NA
4784,medium,0,NA
4785,medium,0,NA
4786,small,0,NA
4787,medium,0,NA
4788,small,0,NA
4789,medium,0,NA
4790,large,0,NA
4791,large,1,5
4792,medium,1,3
4793,small,0,NA
4794,medium,0,NA
4795,small,1,1
4796,large,1,5
4797,medium,0,NA
4798,small,1,2
4799,small,0,NA
4800,large,1,5
4801,medium,0,NA
4802,large,1,4
4803,large,1,5
4804,small,0,NA
4805,small,0,NA
4806,large,0,NA
4807,large,0,NA
4808,small,0,NA
4809,large,1,2
4810,large,0,NA
4811,small,0,NA
4812,small,0,NA
4813,small,1,1
4814,small,0,NA
4815,medium,1,4
4816,medium,1,5
4817,large,1,5
4818,medium,1,3
4819,medium,1,3
4820,medium,0,NA
4821,medium,1,5
4822,large,1,4
4823,medium,0,NA
4824,medium,1,3
4825,small,0,NA
4826,medium,0,NA
4827,small,0,NA
4828,medium,0,NA
4829,large,0,NA
4830,medium,1,4
4831,small,0,NA
4832,small,0,NA
4833,medium,0,NA
4834,large,1,5
4835,large,1,5
4836,small,0,NA
4837,medium,0,NA
4838,large,1,2
4839,large,1,5
4840,medium,0,NA
4841,medium,1,4
4842,small,0,NA
4843,large,1,2
4844,medium,0,NA
4845,small,0,NA
4846,medium,1,2
4847,small,0,NA
4848,medium,0,NA
4849,large,1,5
4850,medium,0,NA
4851,large,1,5
4852,medium,1,5
4853,small,0,NA
4854,small,0,NA
4855,large,0,NA
4856,small,0,NA
4857,medium,1,5
4858,medium,0,NA
4859,medium,0,NA
4860,medium,0,NA
4861,small,0,NA
4862,medium,0,NA
4863,small,0,NA
4864,medium,0,NA
4865,small,1,1
4866,small,0,NA
4867,medium,1,5
4868,medium,1,4
4869,small,0,NA
4870,small,0,NA
4871,large,0,NA
4872,large,1,5
4873,small,0,NA
4874,large,1,5
4875,medium,1,5
4876,medium,0,NA
4877,small,0,NA
4878,large,0,NA
4879,medium,0,NA
4880,large,1,4
4881,small,0,NA
4882,medium,1,5
4883,large,0,NA
4884,medium,0,NA
4885,large,1,4
4886,small,0,NA
4887,large,1,3
4888,medium,0,NA
4889,large,1,5
4890,large,1,5
4891,large,1,5
4892,large,1,3
4893,medium,1,1
4894,small,1,3
4895,large,1,2
4896,small,0,NA
4897,small,0,NA
4898,large,0,NA
4899,small,0,NA
4900,medium,0,NA
4901,small,0,NA
4902,medium,0,NA
4903,large,1,5
4904,small,0,NA
4905,large,1,4
4906,large,1,5
4907,small,0,NA
4908,medium,1,5
4909,small,1,5
4910,small,0,NA
4911,medium,0,NA
4912,medium,0,NA
4913,large,1,5
4914,small,0,NA
4915,large,1,2
4916,small,0,NA
4917,large,1,3
4918,medium,0,NA
4919,large,1,5
4920,large,1,5
4921,large,1,2
4922,small,1,5
4923,large,0,NA
4924,medium,1,5
4925,large,1,2
4926,large,1,5
4927,medium,0,NA
4928,small,0,NA
4929,medium,1,5
4930,small,0,NA
4931,large,1,5
4932,medium,0,NA
4933,large,0,NA
4934,small,0,NA
4935,large,0,NA
4936,large,1,5
4937,large,1,5
4938,large,1,3
4939,large,1,5
4940,small,1,3
4941,medium,1,4
4942,large,1,5
4943,large,1,4
4944,large,1,3
4945,large,1,3
4946,small,0,NA
4947,medium,0,NA
4948,small,0,NA
4949,medium,1,4
4950,small,0,NA
4951,medium,1,5
4952,small,0,NA
4953,small,0,NA
4954,medium,0,NA
4955,small,0,NA
4956,medium,1,3
4957,large,1,4
4958,medium,0,NA
4959,large,1,2
4960,medium,1,4
4961,large,1,4
4962,small,0,NA
4963,large,0,NA
4964,medium,0,NA
4965,small,0,NA
4966,medium,1,3
4967,large,1,2
4968,small,0,NA
4969,small,0,NA
4970,large,0,NA
4971,large,1,5
4972,medium,1,3
4973,medium,1,4
4974,large,0,NA
4975,small,1,1
4976,large,1,5
4977,small,0,NA
4978,medium,0,NA
4979,large,1,2
4980,large,0,NA
4981,medium,0,NA
4982,small,0,NA
4983,large,0,NA
4984,medium,0,NA
4985,medium,1,5
4986,large,0,NA
4987,large,1,5
4988,medium,1,3
4989,medium,0,NA
4990,medium,1,1
4991,medium,1,3
4992,small,0,NA
4993,large,1,4
4994,medium,0,NA
4995,large,0,NA
4996,small,0,NA
4997,small,0,NA
4998,small,0,NA
4999,large,0,NA
5000,large,1,5
5001,small,0,NA
5002,large,0,NA
5003,small,0,NA
5004,medium,1,5
5005,small,0,NA
5006,small,0,NA
5007,small,0,NA
5008,medium,1,5
5009,large,1,5
5010,medium,0,NA
5011,small,1,4
5012,medium,0,NA
5013,small,0,NA
5014,large,0,NA
5015,small,0,NA
5016,small,0,NA
5017,large,1,5
5018,large,1,2
5019,medium,0,NA
5020,small,0,NA
5021,medium,0,NA
5022,large,0,NA
5023,large,1,5
5024,medium,0,NA
5025,medium,1,5
5026,small,0,NA
5027,large,0,NA
5028,medium,0,NA
5029,medium,1,5
5030,large,1,4
5031,large,1,5
5032,medium,1,3
5033,large,0,NA
5034,large,1,5
5035,small,0,NA
5036,small,1,4
5037,large,1,2
5038,small,0,NA
5039,medium,0,NA
5040,small,0,NA
5041,small,1,3
5042,large,1,5
5043,large,1,5
5044,small,0,NA
5045,medium,0,NA
5046,large,0,NA
5047,medium,1,4
5048,small,1,3
5049,small,0,NA
5050,small,0,NA
5051,medium,0,NA
5052,small,0,NA
5053,small,0,NA
5054,medium,0,NA
5055,medium,1,3
5056,small,0,NA
5057,small,0,NA
5058,small,0,NA
5059,small,0,NA
5060,large,1,5
5061,medium,0,NA
5062,small,0,NA
5063,medium,0,NA
5064,small,0,NA
5065,medium,1,4
5066,medium,0,NA
5067,large,1,4
5068,medium,0,NA
5069,small,1,1
5070,large,1,5
5071,medium,1,5
5072,small,0,NA
5073,small,0,NA
5074,small,0,NA
5075,large,1,4
5076,large,1,4
5077,small,1,3
5078,medium,0,NA
5079,large,0,NA
5080,medium,0,NA
5081,medium,0,NA
5082,medium,0,NA
5083,medium,1,5
5084,medium,1,1
5085,medium,1,3
5086,medium,0,NA
5087,large,0,NA
5088,small,0,NA
5089,medium,1,4
5090,large,1,3
5091,medium,0,NA
5092,small,0,NA
5093,medium,1,5
5094,medium,0,NA
5095,small,0,NA
5096,medium,0,NA
5097,medium,0,NA
5098,large,1,4
5099,small,0,NA
5100,large,0,NA
5101,large,1,3
5102,small,0,NA
5103,large,1,5
5104,small,0,NA
5105,small,0,NA
5106,large,1,5
5107,large,1,3
5108,medium,0,NA
5109,small,0,NA
5110,medium,0,NA
5111,medium,0,NA
5112,medium,0,NA
5113,large,1,5
5114,small,1,5
5115,small,0,NA
5116,medium,1,4
5117,medium,0,NA
5118,small,0,NA
5119,small,0,NA
5120,large,1,2
5121,large,0,NA
5122,medium,1,3
5123,medium,0,NA
5124,small,0,NA
5125,medium,0,NA
5126,medium,0,NA
5127,small,0,NA
5128,medium,1,5
5129,large,1,5
5130,medium,1,3
5131,medium,0,NA
5132,small,0,NA
5133,large,1,4
5134,small,0,NA
5135,medium,1,3
5136,large,0,NA
5137,medium,1,5
5138,medium,0,NA
5139,medium,1,5
5140,medium,0,NA
5141,medium,1,2
5142,small,0,NA
5143,small,0,NA
5144,medium,0,NA
5145,small,0,NA
5146,large,1,4
5147,small,0,NA
5148,small,0,NA
5149,small,0,NA
5150,large,0,NA
5151,medium,0,NA
5152,medium,0,NA
5153,large,1,5
5154,large,1,5
5155,small,0,NA
5156,small,1,2
5157,small,0,NA
5158,medium,1,5
5159,large,1,4
5160,medium,0,NA
5161,medium,1,4
5162,small,0,NA
5163,medium,0,NA
5164,medium,1,5
5165,small,0,NA
5166,large,1,2
5167,large,1,5
5168,medium,1,3
5169,small,1,1
5170,large,1,5
5171,small,0,NA
5172,medium,0,NA
5173,small,0,NA
5174,large,1,2
5175,large,1,5
5176,medium,0,NA
5177,medium,1,4
5178,small,0,NA
5179,large,0,NA
5180,large,0,NA
5181,medium,1,4
5182,large,1,2
5183,medium,1,4
5184,medium,0,NA
5185,large,0,NA
5186,medium,0,NA
5187,small,0,NA
5188,small,0,NA
5189,medium,0,NA
5190,medium,1,3
5191,small,0,NA
5192,large,1,4
5193,medium,1,3
5194,small,0,NA
5195,small,0,NA
5196,large,1,3
5197,small,0,NA
5198,small,0,NA
5199,small,0,NA
5200,medium,0,NA
5201,large,1,4
5202,large,0,NA
5203,large,1,3
5204,medium,0,NA
5205,medium,1,3
5206,small,1,2
5207,small,0,NA
5208,medium,0,NA
5209,small,0,NA
5210,small,0,NA
5211,small,1,4
5212,small,0,NA
5213,medium,0,NA
5214,small,0,NA
5215,large,1,5
5216,small,0,NA
5217,medium,0,NA
5218,medium,1,2
5219,small,0,NA
5220,small,0,NA
5221,large,0,NA
5222,large,0,NA
5223,medium,0,NA
5224,large,0,NA
5225,medium,0,NA
5226,small,0,NA
5227,medium,0,NA
5228,small,1,5
5229,large,0,NA
5230,large,1,4
5231,medium,0,NA
5232,large,1,5
5233,medium,1,5
5234,small,0,NA
5235,large,1,2
5236,small,0,NA
5237,medium,0,NA
5238,large,1,3
5239,large,1,4
5240,large,0,NA
5241,medium,1,4
5242,large,1,2
5243,small,0,NA
5244,large,1,5
5245,small,0,NA
5246,small,0,NA
5247,small,0,NA
5248,medium,1,4
5249,medium,0,NA
5250,large,0,NA
5251,medium,1,4
5252,medium,0,NA
5253,small,0,NA
5254,medium,1,4
5255,large,1,5
5256,medium,0,NA
5257,small,0,NA
5258,large,1,4
5259,large,1,5
5260,medium,0,NA
5261,large,1,4
5262,large,0,NA
5263,medium,0,NA
5264,large,1,4
5265,large,0,NA
5266,medium,0,NA
5267,large,0,NA
5268,large,1,3
5269,medium,0,NA
5270,large,0,NA
5271,medium,0,NA
5272,large,0,NA
5273,large,0,NA
5274,medium,1,5
5275,medium,0,NA
5276,medium,0,NA
5277,small,0,NA
5278,small,0,NA
5279,large,0,NA
5280,medium,0,NA
5281,small,1,2
5282,large,1,4
5283,medium,1,5
5284,medium,0,NA
5285,small,0,NA
5286,medium,1,3
5287,small,0,NA
5288,medium,0,NA
5289,medium,0,NA
5290,large,1,4
5291,medium,0,NA
5292,medium,1,3
5293,large,1,4
5294,large,0,NA
5295,medium,0,NA
5296,large,1,3
5297,small,1,2
5298,small,0,NA
5299,medium,1,3
5300,large,1,3
5301,large,1,5
5302,medium,0,NA
5303,small,0,NA
5304,large,0,NA
5305,small,0,NA
5306,medium,1,4
5307,large,1,5
5308,medium,1,2
5309,large,1,4
5310,large,1,4
5311,medium,1,3
5312,small,0,NA
5313,medium,0,NA
5314,medium,1,4
5315,small,0,NA
5316,small,0,NA
5317,large,0,NA
5318,small,0,NA
5319,small,0,NA
5320,small,1,5
5321,large,1,5
5322,large,1,2
5323,small,0,NA
5324,large,1,5
5325,large,0,NA
5326,medium,0,NA
5327,large,1,4
5328,large,0,NA
5329,large,0,NA
5330,large,1,5
5331,small,0,NA
5332,large,0,NA
5333,medium,0,NA
5334,large,1,5
5335,medium,0,NA
5336,large,1,5
5337,medium,1,5
5338,medium,0,NA
5339,large,1,2
5340,small,0,NA
5341,small,0,NA
5342,small,0,NA
5343,medium,1,3
5344,large,1,5
5345,small,0,NA
5346,medium,0,NA
5347,small,0,NA
5348,large,1,4
5349,large,1,4
5350,small,0,NA
5351,medium,0,NA
5352,large,1,3
5353,medium,0,NA
5354,medium,0,NA
5355,large,1,5
5356,large,1,3
5357,medium,0,NA
5358,large,1,5
5359,large,1,4
5360,large,1,5
5361,medium,0,NA
5362,small,0,NA
5363,large,1,4
5364,large,1,3
5365,large,0,NA
5366,small,0,NA
5367,large,1,3
5368,small,0,NA
5369,large,0,NA
5370,medium,1,1
5371,large,0,NA
5372,large,1,5
5373,large,0,NA
5374,large,1,4
5375,large,1,3
5376,large,1,4
5377,medium,1,4
5378,small,0,NA
5379,small,0,NA
5380,medium,1,3
5381,small,1,1
5382,large,0,NA
5383,small,0,NA
5384,medium,0,NA
5385,large,1,3
5386,medium,0,NA
5387,medium,0,NA
5388,large,1,3
5389,medium,0,NA
5390,medium,0,NA
5391,large,1,5
5392,small,0,NA
5393,large,0,NA
5394,medium,1,3
5395,large,1,4
5396,small,1,2
5397,medium,1,3
5398,large,1,4
5399,small,0,NA
5400,small,0,NA
5401,small,1,1
5402,large,0,NA
5403,small,0,NA
5404,large,0,NA
5405,large,1,4
5406,small,0,NA
5407,medium,0,NA
5408,small,0,NA
5409,small,0,NA
5410,medium,0,NA
5411,large,1,5
5412,small,0,NA
5413,small,0,NA
5414,large,0,NA
5415,small,0,NA
5416,small,0,NA
5417,medium,0,NA
5418,large,0,NA
5419,medium,0,NA
5420,large,1,5
5421,large,1,3
5422,large,1,5
5423,medium,0,NA
5424,medium,0,NA
5425,medium,1,1
5426,small,0,NA
5427,large,1,4
5428,large,1,5
5429,small,0,NA
5430,medium,1,2
5431,small,0,NA
5432,large,1,4
5433,medium,0,NA
5434,medium,0,NA
5435,medium,1,2
5436,medium,0,NA
5437,small,0,NA
5438,medium,1,4
5439,large,0,NA
5440,medium,0,NA
5441,small,0,NA
5442,large,1,4
5443,medium,1,2
5444,small,0,NA
5445,large,0,NA
5446,medium,0,NA
5447,medium,1,3
5448,large,0,NA
5449,medium,0,NA
5450,medium,1,1
5451,large,1,3
5452,large,0,NA
5453,large,1,5
5454,large,1,5
5455,large,1,5
5456,small,0,NA
5457,large,1,4
5458,medium,0,NA
5459,medium,1,1
5460,medium,0,NA
5461,small,0,NA
5462,medium,0,NA
5463,small,0,NA
5464,medium,0,NA
5465,large,0,NA
5466,medium,0,NA
5467,small,0,NA
5468,large,0,NA
5469,small,1,2
5470,medium,0,NA
5471,small,0,NA
5472,medium,1,4
5473,small,1,2
5474,small,0,NA
5475,small,0,NA
5476,small,0,NA
5477,large,0,NA
5478,small,0,NA
5479,large,1,3
5480,large,1,5
5481,small,0,NA
5482,medium,0,NA
5483,large,1,5
5484,large,1,3
5485,small,0,NA
5486,medium,0,NA
5487,small,0,NA
5488,large,1,3
5489,small,0,NA
5490,small,1,2
5491,medium,0,NA
5492,large,1,5
5493,small,0,NA
5494,small,0,NA
5495,large,1,4
5496,small,0,NA
5497,small,0,NA
5498,small,0,NA
5499,medium,0,NA
5500,small,0,NA
5501,large,1,5
5502,small,0,NA
5503,large,0,NA
5504,medium,0,NA
5505,large,1,5
5506,small,0,NA
5507,large,1,5
5508,medium,1,3
5509,large,1,2
5510,medium,1,3
5511,large,0,NA
5512,medium,0,NA
5513,large,0,NA
5514,large,1,5
5515,medium,0,NA
5516,medium,1,4
5517,large,1,5
5518,small,0,NA
5519,medium,1,4
5520,medium,1,3
5521,large,1,4
5522,medium,0,NA
5523,medium,0,NA
5524,medium,0,NA
5525,medium,0,NA
5526,small,0,NA
5527,small,0,NA
5528,small,0,NA
5529,medium,0,NA
5530,small,0,NA
5531,large,1,3
5532,small,0,NA
5533,small,0,NA
5534,small,0,NA
5535,medium,1,5
5536,medium,0,NA
5537,large,1,5
5538,small,0,NA
5539,small,0,NA
5540,medium,0,NA
5541,large,0,NA
5542,large,0,NA
5543,large,1,5
5544,small,1,5
5545,large,0,NA
5546,large,0,NA
5547,medium,0,NA
5548,large,0,NA
5549,small,0,NA
5550,small,0,NA
5551,large,1,3
5552,medium,0,NA
5553,large,1,4
5554,large,0,NA
5555,medium,0,NA
5556,medium,1,4
5557,large,1,4
5558,small,0,NA
5559,small,1,1
5560,large,1,2
5561,medium,1,5
5562,large,0,NA
5563,small,0,NA
5564,large,0,NA
5565,large,1,5
5566,large,1,5
5567,large,1,5
5568,medium,1,2
5569,medium,0,NA
5570,large,1,5
5571,small,0,NA
5572,medium,0,NA
5573,medium,0,NA
5574,small,0,NA
5575,small,0,NA
5576,small,0,NA
5577,medium,0,NA
5578,medium,0,NA
5579,small,0,NA
5580,small,0,NA
5581,small,0,NA
5582,large,1,3
5583,large,1,5
5584,medium,0,NA
5585,medium,1,5
5586,large,1,5
5587,small,0,NA
5588,small,0,NA
5589,large,1,5
5590,small,0,NA
5591,small,0,NA
5592,small,0,NA
5593,large,1,5
5594,small,0,NA
5595,small,0,NA
5596,medium,1,1
5597,small,0,NA
5598,medium,1,4
5599,large,0,NA
5600,medium,0,NA
5601,small,0,NA
5602,small,1,2
5603,small,0,NA
5604,medium,0,NA
5605,large,0,NA
5606,medium,1,3
5607,medium,0,NA
5608,medium,1,5
5609,medium,0,NA
5610,large,1,5
5611,small,0,NA
5612,small,0,NA
5613,large,1,4
5614,medium,0,NA
5615,large,0,NA
5616,large,1,3
5617,small,1,5
5618,large,0,NA
5619,large,1,2
5620,small,0,NA
5621,large,1,5
5622,small,0,NA
5623,small,0,NA
5624,small,0,NA
5625,medium,1,4
5626,large,1,5
5627,small,0,NA
5628,small,0,NA
5629,large,0,NA
5630,large,1,2
5631,medium,0,NA
5632,small,1,4
5633,small,0,NA
5634,medium,0,NA
5635,large,0,NA
5636,medium,0,NA
5637,small,0,NA
5638,small,0,NA
5639,large,1,5
5640,small,0,NA
5641,medium,0,NA
5642,medium,1,3
5643,small,1,1
5644,small,1,3
5645,medium,1,4
5646,large,1,3
5647,medium,0,NA
5648,medium,1,4
5649,small,0,NA
5650,small,0,NA
5651,small,1,3
5652,large,1,5
5653,small,0,NA
5654,medium,0,NA
5655,small,0,NA
5656,small,0,NA
5657,medium,0,NA
5658,large,1,4
5659,large,1,4
5660,small,0,NA
5661,medium,1,3
5662,large,1,4
5663,large,1,3
5664,medium,0,NA
5665,medium,0,NA
5666,large,0,NA
5667,small,1,2
5668,small,0,NA
5669,medium,1,3
5670,medium,0,NA
5671,large,1,5
5672,medium,0,NA
5673,medium,1,5
5674,large,0,NA
5675,medium,0,NA
5676,medium,1,3
5677,small,0,NA
5678,medium,0,NA
5679,large,0,NA
5680,large,0,NA
5681,medium,0,NA
5682,large,1,4
5683,small,1,2
5684,medium,1,3
5685,large,0,NA
5686,medium,1,4
5687,large,1,3
5688,medium,0,NA
5689,small,0,NA
5690,small,0,NA
5691,medium,1,5
5692,medium,0,NA
5693,medium,0,NA
5694,small,0,NA
5695,small,0,NA
5696,large,1,5
5697,small,1,3
5698,large,1,5
5699,large,1,5
5700,large,1,4
5701,medium,0,NA
5702,large,1,5
5703,large,1,5
5704,large,1,3
5705,medium,0,NA
5706,medium,0,NA
5707,small,0,NA
5708,large,1,5
5709,medium,0,NA
5710,medium,1,3
5711,small,0,NA
5712,large,1,4
5713,small,0,NA
5714,large,0,NA
5715,medium,1,3
5716,medium,0,NA
5717,large,1,4
5718,small,0,NA
5719,medium,0,NA
5720,small,1,2
5721,medium,0,NA
5722,medium,1,3
5723,medium,0,NA
5724,medium,1,4
5725,medium,0,NA
5726,small,1,2
5727,large,1,4
5728,small,0,NA
5729,medium,1,4
5730,small,0,NA
5731,large,1,4
5732,medium,0,NA
5733,large,1,5
